,asin,product_name,product_rating,product_rate_count,category,description
925,B01GIP87EG,VIVO Corner TV Wall Mount for 37 to 63 inch LCD LED Plasma Flat Screens | Full Motion Articulating Bracket (MOUNT-CR01V),4.4 out of 5 stars,74 ratings,"['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories', 'TV Accessories & Parts', 'TV Ceiling & Wall Mounts']","['No deductibles or added costs. Parts, labor and shipping included.', ""Power surge covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
926,B01FPCYRVU,"Front Self Adhesive Vinyl Outdoor/Indoor (6 Pack) 3.5"" X 3.5"" Home Business Smile You're ON Camera Yellow Window Door Warning Security Alert Sticker Decals",3.7 out of 5 stars,20 ratings,"['Electronics', 'Security & Surveillance']","['Make sure this fits\nby entering your model number.', 'UV resistant and front facing self adhesive bright white vinyl with anti-fade vivid color', 'Mounting on the inside of a glass window or door for lasting longer', 'Size: 89mm x 89mm (3.5 inch X 3.5 inch). Quantity: 6 stickers in total (2 stickers on each sheet)']"
927,B0179HLBHW,"USB SD Card Reader, Unitek USB 3.0 Memory Card Reader Writer Compact Flash Card Adapter for CF/SD/TF Micro SD/Micro SDHC/MD/MMC/SDHC/SDXC UHS-I Card for Windows, Mac – Aluminum [Upgrade Version]",4.5 out of 5 stars,365 ratings,"['Electronics', 'Computers & Accessories', 'Computer Accessories & Peripherals', 'Memory Card Accessories', 'Memory Card Readers']","['Make sure this fits\nby entering your model number.', 'Read 3 Cards Simultaneously: The compact flash card reader can read and write 3 cards at a time, Saving your time from transferring data and files.', 'USB 3.0 SD Card Adapter: Fast data/ files access and transfer rate super-speed (5GPS)/ high-speed (480Mbps)/ full-speed (12 Mbps). backward compatible with USB 2.0/ 1.1/ 1.0', '3-Port Memory Card Reader Slot: support SDHC, SDXC, SD/ MMC/ Micro SD, micro SDHC (UHS-I), Micro SDXC (UHS-I) and CF Type I/MD/MMC', 'Aluminum design, Compatible with Windows, Mac OS, Linux. Truly Plug & Play and Hot swapping capability; LED indicates activity status; No driver needed', ""What We Offer: 1 x USB 3.0 3-in-1 Card Reader, Cable Length - 30CM ( 1 feet, 12 inches), 1 x User's manual, 2-year warranty quality guarantee, 24h friendly customer service and email support""]"
928,B019GGQDW2,0,0,0,0,0
929,B018VH2O8Y,"SmartEra HiFi Wireless Headphone for FM Radio,Monitor,MP3,PC,TV,Audio Mobile Phones",2.3 out of 5 stars,46 ratings,"['Electronics', 'Headphones', 'On-Ear Headphones']","[""Wireless Earphone: Wireless reception from any electrical device with audio output such as full-channel TV sound, PC, game player, DVD player, VCD player, audio device, MP3 player, and CD player.Wireless Net Chat Tool: It's a perfect audio-chat tool, provides infinite enjoyment."", 'FM Radio: The headset can be used as FM radio separately, which search and lock channels automatically.', 'Wired Earphone: Equipped with audio cable, the receiver can be used as a wired earphone.', 'Wireless Monitor: Place the emitter near babies, old people and sick people who need care, and the sound of the cared people can be heard from the receiver.', 'Full-channel TV sound: What will you do if there is your favorite TV program but you worry about disturbing others. Use of the wireless earphone enables you to watch wonderful TV program with mute function.']"
930,B01DNL2QT0,Haoge LH-X49B 2in1 All Metal Ultra-Thin Lens Hood with Adapter Ring Set for Fuji Fujifilm FinePix X70 X100 X100S X100T X100F Camera Black Replaces Fujifilm LH-X100 AR-X100 LH-X70,4.4 out of 5 stars,48 ratings,"['Electronics', 'Camera & Photo', 'Accessories', 'Lens Accessories', 'Lens Hoods']","['Make sure this fits\nby entering your model number.', 'Ultra-thin designed for Fujifilm Fuji X70 / X100 / X100S / X100T / X100F', 'The adapter ring facilitates the attachment of the lens hood or a 49MM thread filter to the lens.', 'In addition, the original FUJIFILM lens cap can be mount onto the lens hood, so you can use the original lens cap without removing the hood.', 'Note: To use the lens hood, the user has to remove the ring on the top of the lens of Fujifilm X70 / X100 / X100S / X100T / X100F', ""NOTE: can't be used with B+W 49mm Clear UV, recommend Haoge 49mm Ultra Slim MC UV ( ASIN: B07D3SDV57).""]"
931,B01CCESGDO,Sony NWE395/B 16GB Walkman MP3 Player (Black),3.6 out of 5 stars,335 ratings,"['Electronics', 'Portable Audio & Video', 'MP3 & MP4 Players']","['No deductibles or added costs. Parts, labor and shipping included.', ""Drops, spills and cracked screens covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
932,B01AQGU7T6,"Dual USB Car Charger,SAVORI Car Adapter Bling Bling Rhinestones Crystal Car Decorations for Fast Charging Car Decors for iPhone Xs Max X Plus, iPad Pro/Mini, Samsung (Bling Black)",4.3 out of 5 stars,44 ratings,"['Cell Phones & Accessories', 'Accessories', 'Chargers & Power Adapters', 'Car Chargers']","['Make sure this fits\nby entering your model number.', '【Faster Charging】 Provide charge up to 2.1 amps and power to adopt to a wide range of AC150-260V', ""【Ultra Slim & Small】One of the industry's smallest ever USB car chargers, featuring two USB ports and an LED light for after dark."", '【Premium Design】Gorgeous sparkle decoration.Perfect gift idea for women,girls who have a car.', '【Safety Hammer Design】Special stainless steel tip can help as an emergency hammer to break car windows in any case of emergency.', '【Universal】 Suitable for iOS and Android, Can charges your iPad, iPhone, iPod, Samsung, LG, HTC, Sony, Huawei, Blackberry, Google, Nokia, Moto, MP3 Players, Digital Cameras, PDAs, Mobile Phones,etc.']"
933,B01EWUG6CY,"Phone Holder, 27.5"" Flexible Mount Holder Arm Clip Rotating Cell Phone Holder for Desk for Phones, 4-10.1 Inch Device (Black)",2.4 out of 5 stars,130 ratings,"['Electronics', 'Computers & Accessories', 'Tablet Accessories', 'Stands']","['The clamp extend from 4.1"" to 7.1"".Universal stand for 4 - 10 inch cellphone, tablet and e-Reader, Apple iPhone 6s/Plus, iPad Air 2/mini 2 3 4 /iPad Pro 9.7"", Samsung Galaxy S7/S7 edge,Galaxy Tab A,Galaxy Tab 3/4,Galaxy Tab S2, Galaxy Tab Pro 10.1/8.4,Galaxy Note 10.1/8.0,Google Nexus 10/Nexus 7,Kindle Fire HD 8/8.9/10, LG G Tablet, LG V10/G5/G4/G3, Dragon Touch Y88 Plus/X10/A1X Plus/M8,HP 10 G2, HP Stream 7/8, HP Envy 8 note,HP Slate 7/8, ASUS ZenPad S 8, Sony Xperia Z5/Z3+', 'Update version of the previous phone/tablet stand and have made improvements in the mateial and length to 100cm.With flexible aluminium magnesium alloy with PVC,360 degrees rotating, you can position your cellphone or tablets in multiple angles in landscape or portarait view.', 'Adjustable base with silicone, preventing your table from scratching. You can clip it to the dinner table, bedside table, desk, kitchen or any place you like', 'Great device for you and kids.Good choice for Christmas Gift.', 'PS:The base are made of plastic,when you want to bend the tube, please hold the tube with two hands.Do not use one hand to bend the tube with the other hand hold the base.Any problem please feel free to contact us,we will solve it within 24 hours.']"
934,B019MMABCI,"Reolink RLC-410WS 4MP Super HD 2.4/5Ghz Dual Band Wi-Fi Wireless Security IP Camera, Fixed Bullet with 16GB Micro SD",4 out of 5 stars,399 ratings,"['Electronics', 'Camera & Photo', 'Video Surveillance', 'Surveillance Cameras', 'Bullet Cameras']","['Make sure this fits\nby entering your model number.', '4MP SUPER HD HOME SECURITY DAY/NIGHT: Capture live videos 24/7 in 1440p high resolution with night vision of 100ft. Also supports 1080p, 720p. 80 Degree viewing angle enables a large and wide view.', 'BEST DUAL-BAND WIFI BULLET HOME SECURITY CAMERA: 2.4/5 dual-band Wi-Fi and 2T2R MIMO antennas guarantee stronger network signals. No messy cabling.', 'REAL-TIME MOTION DETECTION ALERTS: Send you alert emails with photos or 30-second video clips in real time. Push notifications to mobile phones, when a thing happens.', 'PC/MAC/IPHONE/ANDROID PHONE ACCESS: Keep an eye on your home anywhere anytime via Client and App software. Easy setup with zero configurations.', 'AUDIO AND VIDEO RECORDING IN BUILT-IN 16GB MICRO SD CARD: Record and store up to 400 motion activated events, for later playback.']"
935,B018U79YQK,Angelbird Wings PX1 PCIe x4 M.2 Adapter,4.5 out of 5 stars,56 ratings,"['Electronics', 'Computers & Accessories', 'Data Storage']","['Make sure this fits\nby entering your model number.', 'Thermal Throttling prevention; Full Signal integration with length and phase-matched data traces', 'HF shielding; Ground shielding', 'Power stabilization; White LED backlight', 'CNC-worked aluminium heatsink; Maximum Copper for optimal thermal dissipation', '10 year limited warranty']"
936,B01GVAKUEI,iPATROL Riley V2- WiFi Enabled mobilized Home Monitoring Robot,2.8 out of 5 stars,54 ratings,"['Electronics', 'Security & Surveillance']","['Make sure this fits\nby entering your model number.', '5 Mega Pixel Camera with Night Vision (IR)', 'Wi-Fi Enabled Remote Control and Live View', 'Self Docking for Charging', '2-Way Audio Communication', 'Motion Detection with Instant Alert']"
937,B01ASWH5KW,"HOLSEM 12 Outlets Surge Protector Power Strip with 2 Smart USB Charging Ports (5V/2.4A) and 6' Heavy Duty Extension Cord, Black",4.1 out of 5 stars,790 ratings,"['Electronics', 'Accessories & Supplies', 'Power Strips & Surge Protectors', 'Power Strips']","['No deductibles or added costs. Parts, labor and shipping included.', ""Power surge covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
938,B019II0PHW,"Lenovo ThinkPad OneLink Plus Dock - 40A40090US (Ultra HD Video, 4k Output, 90W AC)",3.6 out of 5 stars,86 ratings,"['Electronics', 'Computers & Accessories', 'Laptop Accessories', 'Docking Stations']","['No deductibles or added costs. Parts, labor and shipping included.', ""Power surge covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
939,B01ATYZLHI,"THE CIMPLE CO - Dual, Twin, or Siamese Coaxial Cable Clips, Cat6, Electrical Wire Cable Clip, 1/2 in Nail Clip and Fastener, White (100 Pieces per Bag)",4.0 out of 5 stars,34 ratings,"['Electronics', 'Accessories & Supplies', 'Cord Management', 'Cable Straps']","['Make sure this fits\nby entering your model number.', '100 pack of white dual RG6 cable clips', 'Use with twin coax cable, electrical wire, security cable, etc', 'Strong Nail head, high quality', 'Solid construction', 'Indoor and Outdoor rated clip and nail']"
940,B01CK3F5D6,Owlee Aviary Wireless Bluetooth Speaker Premium HD Surround Sound with Rich Extra Deep Bass Modern Design,3.5 out of 5 stars,37 ratings,"['Electronics', 'Portable Audio & Video', 'Portable Speakers & Docks', 'Portable Bluetooth Speakers']","['No deductibles or added costs. Parts, labor and shipping included.', ""Power surge covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
